genre,store_name,business_hours,address,url,Cleaned_Address,Longitude,Latitude,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday
ガソリンスタンド,セルフ千住SS / 出光リテール販売(株),['0:00~23:59'],東京都足立区千住河原町1-7,N/A,東京都足立区千住河原町1-7,139.797333,35.743023,['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59']
ガソリンスタンド,元狭山SS / (有)川口商店,['07:00~20:30'],東京都西多摩郡瑞穂町二本木781,N/A,東京都西多摩郡瑞穂町二本木781,139.360809,35.788567,['07:00~20:30'],['07:00~20:30'],['07:00~20:30'],['07:00~20:30'],['07:00~20:30'],['07:00~20:30'],['07:00~20:30']
ガソリンスタンド,セルフ調布ヶ丘SS / ヤマヒロ(株),['0:00~23:59'],東京都調布市調布ケ丘2-1-1,N/A,東京都調布市調布ケ丘2-1-1,139.547897,35.654568,['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59']
ガソリンスタンド,セルフ下連雀SS / ヤマヒロ(株),['07:00~23:00'],東京都三鷹市下連雀2-18-8,N/A,東京都三鷹市下連雀2-18-8,139.564911,35.69207,['07:00~23:00'],['07:00~23:00'],['07:00~23:00'],['07:00~23:00'],['07:00~23:00'],['07:00~23:00'],['07:00~23:00']
ガソリンスタンド,セルフラポート野火止SS / ヤマヒロ(株),['0:00~23:59'],東京都東久留米市下里6-5-87,N/A,東京都東久留米市下里6-5-87,139.500381,35.759544,['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59']
ガソリンスタンド,八王子北野SS / ヤマヒロ(株),['0:00~23:59'],東京都八王子市北野町581-1,N/A,東京都八王子市北野町581-1,139.357742,35.648563,['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59']
ガソリンスタンド,セルフ高田馬場SS / ヤマヒロ(株),['08:00~22:00'],東京都新宿区高田馬場4-32-3,N/A,東京都新宿区高田馬場4-32-3,139.698181,35.708794,['08:00~22:00'],['08:00~22:00'],['08:00~22:00'],['08:00~22:00'],['08:00~22:00'],['08:00~22:00'],['08:00~22:00']
ガソリンスタンド,セルフ西府SS / ヤマヒロ(株),['0:00~23:59'],東京都府中市本宿町1-43-1,N/A,東京都府中市本宿町1-43-1,139.459213,35.670486,['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59']
ガソリンスタンド,セルフ三鷹新川SS / ヤマヒロ(株),['0:00~23:59'],東京都三鷹市新川2-10-24,N/A,東京都三鷹市新川2-10-24,139.575867,35.677708,['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59']
ガソリンスタンド,セルフ武蔵村山SS / ヤマヒロ(株),['0:00~23:59'],東京都武蔵村山市伊奈平5-88-1,N/A,東京都武蔵村山市伊奈平5-88-1,139.371429,35.741394,['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59']
ガソリンスタンド,セルフ北砂SS / イタバシ(株),['0:00~23:59'],東京都江東区北砂2-1-28,N/A,東京都江東区北砂2-1-28,139.827164,35.678066,['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59']
ガソリンスタンド,BY調布深大寺SS / ヤマヒロ(株),['0:00~23:59'],東京都調布市深大寺北町1-2-4,N/A,東京都調布市深大寺北町1-2-4,139.545456,35.673523,['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59']
ガソリンスタンド,BY青梅SS / ヤマヒロ(株),['0:00~23:59'],東京都青梅市野上町2-284-1,N/A,東京都青梅市野上町2-284-1,139.290695,35.795036,['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59']
ガソリンスタンド,麻布SS / (株)共和ショップス,['08:00~21:30'],東京都港区東麻布2-30-6,N/A,東京都港区東麻布2-30-6,139.741302,35.655613,['08:00~21:30'],['08:00~21:30'],['08:00~21:30'],['08:00~21:30'],['08:00~21:30'],['08:00~21:30'],['08:00~21:30']
ガソリンスタンド,白金プラチナ通りSS / 丸新石油(株),['08:00~20:00'],東京都港区白金台5-4-8,N/A,東京都港区白金台5-4-8,139.721512,35.641788,['08:00~20:00'],['08:00~20:00'],['08:00~20:00'],['08:00~20:00'],['08:00~20:00'],['08:00~20:00'],['08:00~20:00']
ガソリンスタンド,プレステージ東品川SS / 東和興産(株),['08:00~20:00'],東京都品川区東品川3-16-17,N/A,東京都品川区東品川3-16-17,139.747864,35.614067,['08:00~20:00'],['08:00~20:00'],['08:00~20:00'],['08:00~20:00'],['08:00~20:00'],['08:00~20:00'],['08:00~20:00']
ガソリンスタンド,セルフ尾竹橋SS / (株)共栄オーメック,['07:00~21:00'],東京都荒川区町屋6-32-24,N/A,東京都荒川区町屋6-32-24,139.786667,35.751667,['07:00~21:00'],['07:00~21:00'],['07:00~21:00'],['07:00~21:00'],['07:00~21:00'],['07:00~21:00'],['07:00~21:00']
ガソリンスタンド,アイスペース深大寺SS / 田村産業(有),['07:00~22:00'],東京都調布市深大寺東町5-1-1,N/A,東京都調布市深大寺東町5-1-1,139.555481,35.670429,['07:00~22:00'],['07:00~22:00'],['07:00~22:00'],['07:00~22:00'],['07:00~22:00'],['07:00~22:00'],['07:00~22:00']
ガソリンスタンド,セルフ成瀬SS / 出光リテール販売(株),['07:00~21:00'],東京都町田市小川2-25-6,N/A,東京都町田市小川2-25-6,139.47171,35.530773,['07:00~21:00'],['07:00~21:00'],['07:00~21:00'],['07:00~21:00'],['07:00~21:00'],['07:00~21:00'],['07:00~21:00']
ガソリンスタンド,セルフ玉川上水SS / 出光リテール販売(株),"[['0:00~3:00','4:00~23:59']",東京都立川市幸町5-85-5,N/A,東京都立川市幸町5-85-5,139.418365,35.727386,[['0:00~3:00','4:00~23:59'],[['0:00~3:00','4:00~23:59'],[['0:00~3:00','4:00~23:59'],[['0:00~3:00','4:00~23:59'],[['0:00~3:00','4:00~23:59'],[['0:00~3:00','4:00~23:59'],[['0:00~3:00','4:00~23:59']
ガソリンスタンド,セルフコンコース元八SS / (株)ムラタ,['05:00~23:59'],東京都八王子市元八王子町1-471-1,N/A,東京都八王子市元八王子町1-471-1,139.289368,35.666439,['05:00~23:59'],['05:00~23:59'],['05:00~23:59'],['05:00~23:59'],['05:00~23:59'],['05:00~23:59'],['05:00~23:59']
ガソリンスタンド,セルフコンコース楢原SS / (株)ムラタ,['0:00~23:59'],東京都八王子市楢原町1137,N/A,東京都八王子市楢原町1137,139.31395,35.676895,['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59']
ガソリンスタンド,立川南SS / 出光リテール販売(株),['07:00~22:00'],東京都立川市錦町5-18-10,N/A,東京都立川市錦町5-18-10,139.414886,35.68697,['07:00~22:00'],['07:00~22:00'],['07:00~22:00'],['07:00~22:00'],['07:00~22:00'],['07:00~22:00'],['07:00~22:00']
ガソリンスタンド,府中緑町SS / 出光リテール販売(株),['0:00~23:59'],東京都府中市緑町1-17-2,N/A,東京都府中市緑町1-17-2,139.487213,35.672081,['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59']
ガソリンスタンド,プリテールプロント調布SS / 田村産業(有),['0:00~23:59'],東京都調布市深大寺北町6-52-2,N/A,東京都調布市深大寺北町6-52-2,139.545746,35.681473,['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59']
ガソリンスタンド,府中分梅SS / 出光リテール販売(株),['07:00~20:00'],東京都府中市分梅町3-56-1,N/A,東京都府中市分梅町3-56-1,139.459167,35.666962,['07:00~20:00'],['07:00~20:00'],['07:00~20:00'],['07:00~20:00'],['07:00~20:00'],['07:00~20:00'],['07:00~20:00']
ガソリンスタンド,下高井戸SS / 出光リテール販売(株),['07:00~21:30'],東京都杉並区下高井戸1-6-8,N/A,東京都杉並区下高井戸1-6-8,139.639313,35.667175,['07:00~21:30'],['07:00~21:30'],['07:00~21:30'],['07:00~21:30'],['07:00~21:30'],['07:00~21:30'],['07:00~21:30']
ガソリンスタンド,セルフおくどSS / (株)コプローサいのうえ,['0:00~23:59'],東京都葛飾区奥戸8-24-6,N/A,東京都葛飾区奥戸8-24-6,139.864059,35.738407,['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59']
ガソリンスタンド,プリテール小平東SS / 出光リテール販売(株),"['0:00~2:00','3:00~23:59']",東京都小平市花小金井3-31-33,N/A,東京都小平市花小金井3-31-33,139.516983,35.737633,"['0:00~2:00','3:00~23:59']","['0:00~2:00','3:00~23:59']","['0:00~2:00','3:00~23:59']","['0:00~2:00','3:00~23:59']","['0:00~2:00','3:00~23:59']","['0:00~2:00','3:00~23:59']","['0:00~2:00','3:00~23:59']"
ガソリンスタンド,セルフ環七上馬SS / (株)東日本宇佐美,['0:00~23:59'],東京都世田谷区上馬2-4-9,N/A,東京都世田谷区上馬2-4-9,139.663177,35.636917,['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59']
ガソリンスタンド,セルフ小岩SS / (株)共栄オーメック,['07:00~23:00'],東京都江戸川区北小岩3-15-19,N/A,東京都江戸川区北小岩3-15-19,139.893143,35.73642,['07:00~23:00'],['07:00~23:00'],['07:00~23:00'],['07:00~23:00'],['07:00~23:00'],['07:00~23:00'],['07:00~23:00']
ガソリンスタンド,立川富士見SS / (株)東日本宇佐美,['0:00~23:59'],東京都立川市富士見町7-38-12,N/A,東京都立川市富士見町7-38-12,139.396027,35.691448,['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59']
ガソリンスタンド,プロントカフェ府中SS / 田村産業(有),['0:00~23:59'],東京都府中市西原町2-24-1,N/A,東京都府中市西原町2-24-1,139.45903,35.684124,['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59']
ガソリンスタンド,セルフ柿の木坂SS / 丸新石油(株),['0:00~23:59'],東京都目黒区柿の木坂2-5-4,N/A,東京都目黒区柿の木坂2-5-4,139.678772,35.624184,['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59']
ガソリンスタンド,八王子元本郷SS / (株)ENEOSジェネレーションズ,['0:00~23:59'],東京都八王子市元本郷町1-6-1,N/A,東京都八王子市元本郷町1-6-1,139.321259,35.662498,['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59']
ガソリンスタンド,練馬関町SS / (株)ENEOSジェネレーションズ,['0:00~23:59'],東京都練馬区関町南4-16-12,N/A,東京都練馬区関町南4-16-12,139.57048,35.722969,['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59']
ガソリンスタンド,ラビングプラザSS / 佐藤商事(株),['08:00~20:00'],東京都国立市西1-4-6,N/A,東京都国立市西1-4-6,139.428543,35.69838,['08:00~20:00'],['08:00~20:00'],['08:00~20:00'],['08:00~20:00'],['08:00~20:00'],['08:00~20:00'],['08:00~20:00']
ガソリンスタンド,学園金井SS / (株)ENEOSジェネレーションズ,"[['0:00~3:00','4:00~23:59']",東京都町田市金井町2941-4,N/A,東京都町田市金井町2941-4,139.45369,35.568817,[['0:00~3:00','4:00~23:59'],[['0:00~3:00','4:00~23:59'],[['0:00~3:00','4:00~23:59'],[['0:00~3:00','4:00~23:59'],[['0:00~3:00','4:00~23:59'],[['0:00~3:00','4:00~23:59'],[['0:00~3:00','4:00~23:59']
ガソリンスタンド,板橋SS / ババウチ石油(株),['07:00~21:00'],東京都板橋区大山金井町54-4,N/A,東京都板橋区大山金井町54-4,139.701614,35.745438,['07:00~21:00'],['07:00~21:00'],['07:00~21:00'],['07:00~21:00'],['07:00~21:00'],['07:00~21:00'],['07:00~21:00']
ガソリンスタンド,西新井SS / マルイシ石油(株),['07:00~19:30'],東京都足立区西新井5-1-2,N/A,東京都足立区西新井5-1-2,139.778839,35.782696,['07:00~19:30'],['07:00~19:30'],['07:00~19:30'],['07:00~19:30'],['07:00~19:30'],['07:00~19:30'],['07:00~19:30']
ガソリンスタンド,シンエネ八幡山SS / シンエネ商事(株),['0:00~23:59'],東京都世田谷区八幡山3-38-10,N/A,東京都世田谷区八幡山3-38-10,139.613602,35.66737,['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59']
ガソリンスタンド,シンエネ板橋SS / シンエネ商事(株),['0:00~23:59'],東京都板橋区東山町30-2,N/A,東京都板橋区東山町30-2,139.68396,35.752323,['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59']
ガソリンスタンド,あきる野多摩橋SS / 田口石油(株),['06:00~23:00'],東京都あきる野市平沢879,N/A,東京都あきる野市平沢879,139.318192,35.730198,['06:00~23:00'],['06:00~23:00'],['06:00~23:00'],['06:00~23:00'],['06:00~23:00'],['06:00~23:00'],['06:00~23:00']
ガソリンスタンド,セルフ青井SS / 河原実業(株),['07:00~20:00'],東京都足立区青井1-17-1,N/A,東京都足立区青井1-17-1,139.813812,35.773834,['07:00~20:00'],['07:00~20:00'],['07:00~20:00'],['07:00~20:00'],['07:00~20:00'],['07:00~20:00'],['07:00~20:00']
ガソリンスタンド,リバーサイド江戸川SS / 共栄石油(株),['06:00~22:00'],東京都江戸川区江戸川5-9-1,N/A,東京都江戸川区江戸川5-9-1,139.884781,35.674534,['06:00~22:00'],['06:00~22:00'],['06:00~22:00'],['06:00~22:00'],['06:00~22:00'],['06:00~22:00'],['06:00~22:00']
ガソリンスタンド,Dr.Drive 鶴川店 / (株)ENEOSフロンティア,['08:00~20:00'],東京都町田市能ケ谷町295-1,N/A,東京都町田市能ケ谷町295-1,139.480667,35.592384,['08:00~20:00'],['08:00~20:00'],['08:00~20:00'],['08:00~20:00'],['08:00~20:00'],['08:00~20:00'],['08:00~20:00']
ガソリンスタンド,国分寺西SS / (有)げんきや,['06:30~20:00'],東京都国分寺市西町1-12-14,N/A,東京都国分寺市西町1-12-14,139.435654,35.702904,['06:30~20:00'],['06:30~20:00'],['06:30~20:00'],['06:30~20:00'],['06:30~20:00'],['06:30~20:00'],['06:30~20:00']
ガソリンスタンド,ENEOSジェイクエスト町田店 / (株)ENEOSジェイクエスト,"[['0:00~1:00','6:00~23:59']",東京都町田市小山ケ丘2-2-20,N/A,東京都町田市小山ケ丘2-2-20,139.377029,35.60276,[['0:00~1:00','6:00~23:59'],[['0:00~1:00','6:00~23:59'],[['0:00~1:00','6:00~23:59'],[['0:00~1:00','6:00~23:59'],[['0:00~1:00','6:00~23:59'],[['0:00~1:00','6:00~23:59'],[['0:00~1:00','6:00~23:59']
ガソリンスタンド,井荻SS / (株)山藤石油店,['0:00~23:59'],東京都杉並区井草3-19-19,N/A,東京都杉並区井草3-19-19,139.617249,35.727615,['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59']
ガソリンスタンド,松中団地SS / (有)貫井商事,['0:00~23:59'],東京都立川市一番町5-1-1,N/A,東京都立川市一番町5-1-1,139.380356,35.730408,['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59']
ガソリンスタンド,新宿新都心SS / 青木石油商事(株),['08:00~18:00'],東京都新宿区西新宿3-5-1,N/A,東京都新宿区西新宿3-5-1,139.691925,35.686855,['08:00~18:00'],['08:00~18:00'],['08:00~18:00'],['08:00~18:00'],['08:00~18:00'],['08:00~18:00'],['08:00~18:00']
ガソリンスタンド,Dr.Drive 下丸子店 / (株)ENEOSフロンティア,['07:30~20:00'],東京都大田区下丸子4-1-7,N/A,東京都大田区下丸子4-1-7,139.683609,35.572987,['07:30~20:00'],['07:30~20:00'],['07:30~20:00'],['07:30~20:00'],['07:30~20:00'],['07:30~20:00'],['07:30~20:00']
ガソリンスタンド,西六郷SS / (株)一色商事,['07:00~20:00'],東京都大田区西六郷2-14-3,N/A,東京都大田区西六郷2-14-3,139.706848,35.551098,['07:00~20:00'],['07:00~20:00'],['07:00~20:00'],['07:00~20:00'],['07:00~20:00'],['07:00~20:00'],['07:00~20:00']
ガソリンスタンド,Dr.Drive 馬込店 / 日新石油(株),['07:30~20:00'],東京都大田区南馬込4-1-2,N/A,東京都大田区南馬込4-1-2,139.711945,35.588097,['07:30~20:00'],['07:30~20:00'],['07:30~20:00'],['07:30~20:00'],['07:30~20:00'],['07:30~20:00'],['07:30~20:00']
ガソリンスタンド,Dr.Drive セルフ下北沢店 / (株)ENEOSフロンティア,['0:00~23:59'],東京都世田谷区代沢4-45-5,N/A,東京都世田谷区代沢4-45-5,139.665726,35.653858,['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59']
ガソリンスタンド,大谷田SS / (有)大谷田石油,['07:00~20:00'],東京都足立区大谷田5-6-11,N/A,東京都足立区大谷田5-6-11,139.839355,35.781944,['07:00~20:00'],['07:00~20:00'],['07:00~20:00'],['07:00~20:00'],['07:00~20:00'],['07:00~20:00'],['07:00~20:00']
ガソリンスタンド,Dr.Drive セルフ南葛西店 / (株)ENEOSフロンティア,['0:00~23:59'],東京都江戸川区南葛西6-14-12,N/A,東京都江戸川区南葛西6-14-12,139.879318,35.646461,['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59']
ガソリンスタンド,Dr.Drive 立川幸町店 / (株)ENEOSフロンティア,['07:00~22:00'],東京都立川市幸町1-32-1,N/A,東京都立川市幸町1-32-1,139.419998,35.721272,['07:00~22:00'],['07:00~22:00'],['07:00~22:00'],['07:00~22:00'],['07:00~22:00'],['07:00~22:00'],['07:00~22:00']
ガソリンスタンド,Dr.Drive カ―トピア光ケ丘SS / (株)泰正社,['07:00~22:00'],東京都東大和市向原2-1-7,N/A,東京都東大和市向原2-1-7,139.438889,35.742363,['07:00~22:00'],['07:00~22:00'],['07:00~22:00'],['07:00~22:00'],['07:00~22:00'],['07:00~22:00'],['07:00~22:00']
ガソリンスタンド,五日市第2SS / (有)私市石油店,['08:00~20:00'],東京都あきる野市戸倉177,N/A,東京都あきる野市戸倉177,139.204178,35.729961,['08:00~20:00'],['08:00~20:00'],['08:00~20:00'],['08:00~20:00'],['08:00~20:00'],['08:00~20:00'],['08:00~20:00']
ガソリンスタンド,Dr.Drive セルフカートピア東大和SS / (株)泰正社,['06:00~23:00'],東京都東大和市清水6-1135,N/A,東京都東大和市清水6-1135,139.448151,35.747829,['06:00~23:00'],['06:00~23:00'],['06:00~23:00'],['06:00~23:00'],['06:00~23:00'],['06:00~23:00'],['06:00~23:00']
ガソリンスタンド,Dr.Drive 五反田大崎SS / (株)サントーコー,['0:00~23:59'],東京都品川区東五反田3-20-12,N/A,東京都品川区東五反田3-20-12,139.73056,35.625122,['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59']
ガソリンスタンド,Dr.Drive めじろ台店 / (株)ENEOSフロンティア,['08:00~21:00'],東京都八王子市めじろ台2-65-8,N/A,東京都八王子市めじろ台2-65-8,139.309814,35.638878,['08:00~21:00'],['08:00~21:00'],['08:00~21:00'],['08:00~21:00'],['08:00~21:00'],['08:00~21:00'],['08:00~21:00']
ガソリンスタンド,Dr.Drive セルフ下高井戸店 / (株)ENEOSフロンティア,['0:00~23:59'],東京都杉並区下高井戸1-11-13,N/A,東京都杉並区下高井戸1-11-13,139.637421,35.667553,['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59']
ガソリンスタンド,練馬SS / (株)東日本宇佐美,['0:00~23:59'],東京都練馬区谷原1-9-2,N/A,東京都練馬区谷原1-9-2,139.619873,35.749195,['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59']
ガソリンスタンド,セルフ谷河内SS / (有)芦田商店,['0:00~23:59'],東京都江戸川区谷河内1-17-25,N/A,東京都江戸川区谷河内1-17-25,139.896881,35.701748,['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59']
ガソリンスタンド,Dr.Drive セルフ柿の木坂店 / (株)ENEOSフロンティア,['0:00~23:59'],東京都目黒区平町1-20-2,N/A,東京都目黒区平町1-20-2,139.678955,35.619366,['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59']
ガソリンスタンド,セルフピュア西八王子 / コスモ石油販売(株),['0:00~23:59'],東京都八王子市千人町4-12-1,N/A,東京都八王子市千人町4-12-1,139.307327,35.655479,['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59']
