store_name,address,business_hours,Cleaned_Address,Longitude,Latitude
赤坂中央SS / 丸新石油(株),東京都港区赤坂7-6-43,['07:00~22:00'],東京都港区赤坂7-6-43,139.730896,35.670952
村松大島SS / 村松興業(株),東京都大島町差木地字クダッチ無番地,['08:00~18:00'],東京都大島町差木地字クダッチ無番地,139.421188,34.706627
元町南SS / (株)岡山商店,東京都大島町元町2-12-1,['07:30~19:00'],東京都大島町元町2-12-1,139.356049,34.748184
差木地SS / 石田商店,東京都大島町差木地2,['07:00~19:00'],東京都大島町差木地2,139.395432,34.692997
小台SS / (株)関口商会,東京都荒川区西尾久3-19-1,['07:30~19:00'],東京都荒川区西尾久3-19-1,139.763,35.750576
府中東SS / (有)庭商店,東京都府中市白糸台3-24,['07:00~20:00'],東京都府中市白糸台3-24,139.516479,35.666916
セルフ昭島SS / 東京燃料林産(株),東京都昭島市武蔵野2-6-18,['07:00~20:00'],東京都昭島市武蔵野2-6-18,139.376129,35.720222
西尾久SS / (有)上中里石油,東京都荒川区西尾久7-53-5,['08:30~18:00'],東京都荒川区西尾久7-53-5,139.751663,35.750671
戸越SS / 花岡石油(株),東京都品川区戸越5-16-10,['08:00~19:00'],東京都品川区戸越5-16-10,139.715714,35.609367
西日暮里SS / (有)尾川商会,東京都荒川区西日暮里6-13-4,['07:00~19:00'],東京都荒川区西日暮里6-13-4,139.771912,35.737385
神津島SS / (有)シミズ商会,東京都神津島村1491,['07:30~17:30'],東京都神津島村1491,139.134521,34.20549
北の山SS / (株)菊池商店,東京都大島町元町字風待31-45,['08:00~17:30'],東京都大島町元町字風待31-45,139.362579,34.77623
十一屋SS / 十一屋酒店,東京都青ヶ島村無番地,['08:00~19:00'],東京都青ヶ島村無番地,139.763336,32.466946
小川町SS / 共栄石油(株),東京都千代田区神田錦町1-16,['07:30~19:30'],東京都千代田区神田錦町1-16,139.764893,35.693745
神保町SS / 共栄石油(株),東京都千代田区神田神保町1-18-16,['07:30~19:30'],東京都千代田区神田神保町1-18-16,139.759109,35.696747
神楽坂SS / 共栄石油(株),東京都新宿区東五軒町4-12,['07:30~19:00'],東京都新宿区東五軒町4-12,139.738525,35.707325
上野動物園前SS / 富士オイル(株),東京都台東区池之端4-15-2,['08:00~18:30'],東京都台東区池之端4-15-2,139.768524,35.718239
富ヶ谷SS / (株)佐藤商会,東京都渋谷区富ケ谷1-15-1,['08:00~22:00'],東京都渋谷区富ケ谷1-15-1,139.69223,35.667057
青梅藤橋SS / 青梅オートサービス興業(株),東京都青梅市藤橋3-7-4,['07:00~20:00'],東京都青梅市藤橋3-7-4,139.30394,35.797024
奥多摩SS / (有)小林石油,東京都西多摩郡奥多摩町丹三郎25-1,['07:00~19:30'],東京都西多摩郡奥多摩町丹三郎25-1,139.155182,35.807171
千住柳町SS / (有)大和屋油店,東京都足立区千住柳町4-5,['07:00~20:00'],東京都足立区千住柳町4-5,139.796188,35.753048
秋葉原SS / 鈴善(株),東京都千代田区神田佐久間町2-5,['07:30~18:00'],東京都千代田区神田佐久間町2-5,139.776199,35.697426
東日本橋SS / (株)トウモウ,東京都中央区東日本橋3-5-11,['08:00~20:00'],東京都中央区東日本橋3-5-11,139.783768,35.691074
大和清澄SS / 大和物産(株),東京都江東区白河1-5-11,['07:30~20:00'],東京都江東区白河1-5-11,139.800858,35.68227
二子玉川SS / 大和物産(株) ,東京都世田谷区鎌田3-8-11,['07:00~22:00'],東京都世田谷区鎌田3-8-11,139.615906,35.619423
東王子SS / (有)樋口商店,東京都北区豊島3-13-10,['07:00~20:00'],東京都北区豊島3-13-10,139.74353,35.761967
保木間東SS / 伊弘石油(株),東京都足立区花畑1-6-1,['7:30~20:00'],東京都足立区花畑1-6-1,139.810104,35.798313
宮城SS / (有)アデ川油店,東京都足立区宮城1-36-10,['6:00~19:00'],東京都足立区宮城1-36-10,139.757233,35.762062
飯塚橋SS / (有)飯塚橋給油所,東京都葛飾区水元1-1-2,['7:30~20:00'],東京都葛飾区水元1-1-2,139.852585,35.779877
上平井SS / 寺島商事(株),東京都葛飾区西新小岩5-19-1,['8:00~19:30'],東京都葛飾区西新小岩5-19-1,139.848099,35.723709
成木SS / (有)野口商店,東京都青梅市成木2-128-2,['07:00~19:00'],東京都青梅市成木2-128-2,139.271576,35.833481
青梅日向和田SS / (株)フクダオイル,東京都青梅市日向和田3-526,['07:00~19:30'],東京都青梅市日向和田3-526,139.233292,35.782997
秋川SS / 山王商事(有),東京都西多摩郡檜原村上元郷457-2,['07:30~19:00'],東京都西多摩郡檜原村上元郷457-2,139.151901,35.730495
大島元町SS / (有)白石石油,東京都大島町元町1-11-4,['07:30~18:45'],東京都大島町元町1-11-4,139.355087,34.751762
寿SS / マルダイ礦油(株),東京都台東区寿1-5-9,['08:00~19:00'],東京都台東区寿1-5-9,139.79068,35.706837
世田谷市場SS / (有)双信商事,東京都世田谷区大蔵1-4-1,['05:30~18:00'],東京都世田谷区大蔵1-4-1,139.621094,35.633293
葛西運輸センターSS / 江戸川運輸施設(協),東京都江戸川区臨海町4-2-1,['06:00~21:00'],東京都江戸川区臨海町4-2-1,139.860931,35.647228
寿町SS / (株)北村商店,東京都台東区寿2-9-9,['08:00~19:00'],東京都台東区寿2-9-9,139.789734,35.709827
大井埠頭給油所 / エネクスフリート(株),東京都大田区東海5-5-3,['0:00~23:59'],東京都大田区東海5-5-3,139.770309,35.590073
西日暮里SS / (有)太田砿油店,東京都荒川区西日暮里1-35-5,['08:00~19:00'],東京都荒川区西日暮里1-35-5,139.774734,35.735771
ニュー大森SS / 河原木石油(株),東京都大田区大森北5-10-16,['07:30~20:00'],東京都大田区大森北5-10-16,139.727341,35.579605
浮間町SS / (有)高木石油,東京都北区浮間5-9-13,['07:00~19:00'],東京都北区浮間5-9-13,139.694244,35.786808
ルート411左入町SS / 内山石油店,東京都八王子市左入町425,['10:00~17:00'],東京都八王子市左入町425,139.346405,35.68758
成木SS / (有)金子石油,東京都青梅市成木5-627,['07:00~19:00'],東京都青梅市成木5-627,139.248337,35.822784
大田市場SS / 大田市場石油(株),東京都大田区東海3-2-9,['05:00~18:00'],東京都大田区東海3-2-9,139.759109,35.582951
国分寺光町SS / (有)諸井商店,東京都国分寺市光町1-23-2,['08:30~18:00'],東京都国分寺市光町1-23-2,139.442932,35.706409
御園給油所 / (有)由良油店,東京都大田区新蒲田1-12-5,['07:00~19:00'],東京都大田区新蒲田1-12-5,139.711151,35.559494
狛江田中橋SS / 大久保商事(株),東京都狛江市中和泉3-29-15,['07:00~19:30'],東京都狛江市中和泉3-29-15,139.571243,35.633484
宮城町SS / 竹野燃料店,東京都足立区宮城1-28-21,['06:30~20:00'],東京都足立区宮城1-28-21,139.757736,35.759224
羽田整備地区SS / (株)JALエアテック,東京都大田区羽田空港3-5-6,['08:00~18:00'],東京都大田区羽田空港3-5-6,139.788727,35.537174
【navi】エコノ金井SS / ナヴィ(株),東京都町田市金井8-17-7,['07:00~21:00'],東京都町田市金井8-17-7,139.469162,35.576866
鹿骨SS / 愛宕興産(株),東京都江戸川区鹿骨5-19-1,['07:00~20:00'],東京都江戸川区鹿骨5-19-1,139.887436,35.714207
